dataset,filename,good_matches,total_matches,coverage,quality_score,reason,before_path,after_path
train,3FO4IM2SCI2Y_802494_empty_1.jpg,85,85,0.031893767622115377,0.7239203257165865,Distribuție slabă (3.19%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IM2SCI2Y_802494_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IM2SCI2Y_802494_empty_1.jpg
train,3FO4IN1T9Q8Y_611701_empty_1.jpg,35,56,0.03202132791620915,0.7240159959371568,Distribuție slabă (3.20%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IN1T9Q8Y_611701_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IN1T9Q8Y_611701_empty_1.jpg
train,3FO4IMY7WP7T_665_empty_1.jpg,60,128,0.03204666641652665,0.7240349998123949,Distribuție slabă (3.20%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IMY7WP7T_665_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IMY7WP7T_665_empty_1.jpg
validation,3FO4IQEWYPRQ_922_empty_1.jpg,91,139,0.03212460146695406,0.7240934511002155,Distribuție slabă (3.21%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IQEWYPRQ_922_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IQEWYPRQ_922_empty_1.jpg
train,3FO4IMQ587LN_22740_empty_1.jpg,36,72,0.032142383664169216,0.7241067877481269,Distribuție slabă (3.21%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IMQ587LN_22740_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IMQ587LN_22740_empty_1.jpg
train,3FO4IGGF7AV3_225_empty_1.jpg,85,105,0.0323486328125,0.724261474609375,Distribuție slabă (3.23%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IGGF7AV3_225_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IGGF7AV3_225_empty_1.jpg
train,3FO4IP6QVI2C_170_empty_1.jpg,53,76,0.03279580683410188,0.7245968551255764,Distribuție slabă (3.28%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IP6QVI2C_170_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IP6QVI2C_170_empty_1.jpg
validation,3FO4IPKSTLNS_1413026372_empty_1.jpg,151,182,0.03362381857485275,0.7252178639311395,Distribuție slabă (3.36%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IPKSTLNS_1413026372_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IPKSTLNS_1413026372_empty_1.jpg
train,3FO4IQAARQBW_1227_empty_1.jpg,136,158,0.033813274699545204,0.7253599560246589,Distribuție slabă (3.38%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQAARQBW_1227_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQAARQBW_1227_empty_1.jpg
train,3FO4IQ8BGR3D_799985_empty_1.jpg,54,74,0.03401561985537427,0.7255117148915307,Distribuție slabă (3.40%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQ8BGR3D_799985_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQ8BGR3D_799985_empty_1.jpg
test,3FO4IKYJYJNJ_1280_empty_1.jpg,19,84,0.08140868525952083,0.7260565139446405,Prea puține matches (19 < 20) | Distribuție slabă (8.14%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IKYJYJNJ_1280_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IKYJYJNJ_1280_empty_1.jpg
train,3FO4IOHEC016_1737_empty_1.jpg,48,111,0.03484249394387007,0.7261318704579025,Distribuție slabă (3.48%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOHEC016_1737_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOHEC016_1737_empty_1.jpg
test,3FO4IO4EL0O5_167_empty_1.jpg,41,93,0.03493970703720706,0.7262047802779052,Distribuție slabă (3.49%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IO4EL0O5_167_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IO4EL0O5_167_empty_1.jpg
test,3FO4IOKKRM7Q_2229_empty_1.jpg,67,67,0.0350189208984375,0.7262641906738281,Distribuție slabă (3.50%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IOKKRM7Q_2229_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IOKKRM7Q_2229_empty_1.jpg
validation,3FO4IOJXOK7J_101267_empty_1.jpg,42,132,0.035586543031968176,0.7266899072739761,Distribuție slabă (3.56%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IOJXOK7J_101267_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IOJXOK7J_101267_empty_1.jpg
train,3FO4IJ1XQ93V_263_empty_1.jpg,37,54,0.03563414706848533,0.726725610301364,Distribuție slabă (3.56%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IJ1XQ93V_263_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IJ1XQ93V_263_empty_1.jpg
train,3FO4IMX8NR49_495217_empty_1.jpg,16,95,0.22245209746771266,0.7268390731007844,Prea puține matches (16 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IMX8NR49_495217_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IMX8NR49_495217_empty_1.jpg
train,3FO4IIUAKRIB_511_empty_1.jpg,14,113,0.3164801343455004,0.7273601007591253,Prea puține matches (14 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIUAKRIB_511_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIUAKRIB_511_empty_1.jpg
train,3FO4IQAARQBW_723_empty_1.jpg,19,74,0.0833733057778101,0.7275299793333575,Prea puține matches (19 < 20) | Distribuție slabă (8.34%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQAARQBW_723_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQAARQBW_723_empty_1.jpg
train,3FO4IO5EBULR_173517354032838_empty_1.jpg,114,148,0.037006841953843406,0.7277551314653825,Distribuție slabă (3.70%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IO5EBULR_173517354032838_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IO5EBULR_173517354032838_empty_1.jpg
train,3FO4IM958BXI_224940_empty_1.jpg,95,153,0.037245061704494375,0.7279337962783707,Distribuție slabă (3.72%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IM958BXI_224940_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IM958BXI_224940_empty_1.jpg
test,3FO4IN22PYYK_17357_empty_1.jpg,159,207,0.037379150539635475,0.7280343629047266,Distribuție slabă (3.74%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IN22PYYK_17357_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IN22PYYK_17357_empty_1.jpg
train,3FO4IMAGXXYO_620_empty_1.jpg,108,145,0.03756226993221823,0.7281717024491636,Distribuție slabă (3.76%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IMAGXXYO_620_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IMAGXXYO_620_empty_1.jpg
train,3FO4IJM3YPQ1_1488208915_empty_1.jpg,53,112,0.03764177908923649,0.7282313343169273,Distribuție slabă (3.76%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IJM3YPQ1_1488208915_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IJM3YPQ1_1488208915_empty_1.jpg
validation,3FO4IOKKRM7Q_2332_empty_1.jpg,145,146,0.0379193321108815,0.7284394990831611,Distribuție slabă (3.79%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IOKKRM7Q_2332_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IOKKRM7Q_2332_empty_1.jpg
validation,3FO4IQDDCSTX_50894_empty_1.jpg,51,67,0.03835986430943006,0.7287698982320725,Distribuție slabă (3.84%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IQDDCSTX_50894_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IQDDCSTX_50894_empty_1.jpg
validation,3FO4IPIXVUO3_422_empty_1.jpg,107,171,0.038370367139577866,0.7287777753546834,Distribuție slabă (3.84%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IPIXVUO3_422_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IPIXVUO3_422_empty_1.jpg
train,3FO4IO4YBSRQ_864270_empty_1.jpg,137,148,0.03858765144832432,0.7289407385862432,Distribuție slabă (3.86%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IO4YBSRQ_864270_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IO4YBSRQ_864270_empty_1.jpg
train,3FO4IN234JRM_2062_empty_1.jpg,101,174,0.03867187350988388,0.7290039051324129,Distribuție slabă (3.87%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IN234JRM_2062_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IN234JRM_2062_empty_1.jpg
train,3FO4INTT7BSF_925542_empty_1.jpg,43,138,0.038723144214600325,0.7290423581609502,Distribuție slabă (3.87%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4INTT7BSF_925542_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4INTT7BSF_925542_empty_1.jpg
train,3FO4IQ7320WU_976263_empty_1.jpg,155,211,0.03896484151482582,0.7292236311361193,Distribuție slabă (3.90%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQ7320WU_976263_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQ7320WU_976263_empty_1.jpg
train,3FO4IMYT8CKT_1255_empty_1.jpg,97,119,0.03897872306647798,0.7292340422998584,Distribuție slabă (3.90%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IMYT8CKT_1255_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IMYT8CKT_1255_empty_1.jpg
train,3FO4IOF7UM0Q_138_empty_1.jpg,124,157,0.03898169371671978,0.7292362702875398,Distribuție slabă (3.90%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOF7UM0Q_138_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOF7UM0Q_138_empty_1.jpg
train,3FO4IOU2FPAE_132_empty_1.jpg,15,83,0.27280547879375483,0.729604109095316,Prea puține matches (15 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOU2FPAE_132_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOU2FPAE_132_empty_1.jpg
test,3FO4IEBLH5IK_152_empty_1.jpg,79,140,0.03948751735389422,0.7296156380154206,Distribuție slabă (3.95%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IEBLH5IK_152_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IEBLH5IK_152_empty_1.jpg
test,3FO4IO3CEX71_170_empty_1.jpg,60,122,0.039533176961093375,0.72964988272082,Distribuție slabă (3.95%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IO3CEX71_170_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IO3CEX71_170_empty_1.jpg
train,3FO4IO0D3CXX_601498_empty_1.jpg,105,142,0.0397796630859375,0.7298347473144531,Distribuție slabă (3.98%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IO0D3CXX_601498_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IO0D3CXX_601498_empty_1.jpg
train,3FO4IO4YBSRQ_864268_empty_1.jpg,125,155,0.03993282782733587,0.7299496208705019,Distribuție slabă (3.99%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IO4YBSRQ_864268_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IO4YBSRQ_864268_empty_1.jpg
train,3FO4IQA4B555_267_empty_1.jpg,78,104,0.04033510857060563,0.7302513314279542,Distribuție slabă (4.03%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQA4B555_267_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQA4B555_267_empty_1.jpg
train,3FO4IOCCJXOS_308_empty_1.jpg,68,118,0.04083399419300271,0.730625495644752,Distribuție slabă (4.08%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOCCJXOS_308_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOCCJXOS_308_empty_1.jpg
train,3FO4IEMODOYX_1567_empty_1.jpg,202,253,0.04108885768800974,0.7308166432660073,Distribuție slabă (4.11%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IEMODOYX_1567_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IEMODOYX_1567_empty_1.jpg
train,3FO4IOF7SVT8_756189_empty_1.jpg,98,172,0.04110107058659196,0.7308258029399439,Distribuție slabă (4.11%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOF7SVT8_756189_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOF7SVT8_756189_empty_1.jpg
test,3FO4ILB512EC_346_empty_1.jpg,44,87,0.041109468121070414,0.7308321010908028,Distribuție slabă (4.11%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4ILB512EC_346_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4ILB512EC_346_empty_1.jpg
validation,3FO4IO9FDQM9_314_empty_1.jpg,22,22,0.04151102108433946,0.7311332658132546,Distribuție slabă (4.15%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IO9FDQM9_314_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IO9FDQM9_314_empty_1.jpg
train,3FO4IO7I0OQ1_834616_empty_1.jpg,35,88,0.04173339341301485,0.7313000450597611,Distribuție slabă (4.17%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IO7I0OQ1_834616_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IO7I0OQ1_834616_empty_1.jpg
validation,3FO4IQH8UNUE_159_empty_1.jpg,19,153,0.0885560572069819,0.7314170429052363,Prea puține matches (19 < 20) | Distribuție slabă (8.86%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IQH8UNUE_159_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IQH8UNUE_159_empty_1.jpg
train,3FO4IOGAMLR4_159_empty_1.jpg,93,155,0.041892806882970035,0.7314196051622275,Distribuție slabă (4.19%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOGAMLR4_159_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOGAMLR4_159_empty_1.jpg
train,3FO4IISCVTFT_141_empty_1.jpg,77,138,0.0420430633740847,0.7315322975305635,Distribuție slabă (4.20%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IISCVTFT_141_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IISCVTFT_141_empty_1.jpg
validation,3FO4IELTTJPN_19450_empty_1.jpg,74,129,0.042742918827570975,0.7320571891206782,Distribuție slabă (4.27%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IELTTJPN_19450_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IELTTJPN_19450_empty_1.jpg
test,3FO4IMX8NR49_379934_empty_1.jpg,197,220,0.04315975883617895,0.7323698191271342,Distribuție slabă (4.32%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IMX8NR49_379934_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IMX8NR49_379934_empty_1.jpg
validation,3FO4IP35MVGU_139814_empty_1.jpg,27,53,0.0432033643574794,0.7324025232681095,Distribuție slabă (4.32%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IP35MVGU_139814_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IP35MVGU_139814_empty_1.jpg
train,3FO4IQAARQBW_976_empty_1.jpg,85,89,0.04324217794463081,0.7324316334584731,Distribuție slabă (4.32%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQAARQBW_976_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQAARQBW_976_empty_1.jpg
validation,3FO4IFYHDQSR_445_empty_1.jpg,30,30,0.0432586669921875,0.7324440002441406,Distribuție slabă (4.33%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IFYHDQSR_445_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IFYHDQSR_445_empty_1.jpg
train,3FO4IJ9SUQCS_479_empty_1.jpg,130,178,0.0439605712890625,0.7329704284667968,Distribuție slabă (4.40%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IJ9SUQCS_479_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IJ9SUQCS_479_empty_1.jpg
train,3FO4IDU9VXKK_1682_empty_1.jpg,21,68,0.04419079739894727,0.7331430980492104,Distribuție slabă (4.42%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IDU9VXKK_1682_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IDU9VXKK_1682_empty_1.jpg
train,3FO4IMG0YY0O_322270_empty_1.jpg,92,107,0.044472671868280855,0.7333545039012106,Distribuție slabă (4.45%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IMG0YY0O_322270_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IMG0YY0O_322270_empty_1.jpg
train,3FO4IM6HOD1T_349_empty_1.jpg,55,143,0.04486511088740919,0.7336488331655568,Distribuție slabă (4.49%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IM6HOD1T_349_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IM6HOD1T_349_empty_1.jpg
train,3FO4IJ6JSKWU_272_empty_1.jpg,59,119,0.04486951445378473,0.7336521358403385,Distribuție slabă (4.49%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IJ6JSKWU_272_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IJ6JSKWU_272_empty_1.jpg
train,3FO4IO14RO3D_973761_empty_1.jpg,78,139,0.04492868720684884,0.7336965154051366,Distribuție slabă (4.49%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IO14RO3D_973761_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IO14RO3D_973761_empty_1.jpg
train,3FO4INRXHMVN_284478_empty_1.jpg,48,82,0.045202034505030575,0.7339015258787729,Distribuție slabă (4.52%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4INRXHMVN_284478_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4INRXHMVN_284478_empty_1.jpg
validation,3FO4IMIU2TCT_1544_empty_1.jpg,21,32,0.045336768236728275,0.7340025761775462,Distribuție slabă (4.53%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IMIU2TCT_1544_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IMIU2TCT_1544_empty_1.jpg
validation,3FO4IL6HSL8D_3476_empty_1.jpg,104,129,0.04534791477024669,0.734010936077685,Distribuție slabă (4.53%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IL6HSL8D_3476_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IL6HSL8D_3476_empty_1.jpg
test,3FO4INFC8VBU_19475_empty_1.jpg,77,146,0.04555897414684296,0.7341692306101322,Distribuție slabă (4.56%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4INFC8VBU_19475_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4INFC8VBU_19475_empty_1.jpg
train,3FO4INS9ANSP_4198_empty_1.jpg,102,141,0.04562988085672259,0.7342224106425419,Distribuție slabă (4.56%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4INS9ANSP_4198_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4INS9ANSP_4198_empty_1.jpg
train,3FO4IOERQGEH_430_empty_1.jpg,50,157,0.04597294784747241,0.7344797108856043,Distribuție slabă (4.60%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOERQGEH_430_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOERQGEH_430_empty_1.jpg
validation,3FO4IH7OXXHP_263_empty_1.jpg,30,30,0.0460687578521668,0.734551568389125,Distribuție slabă (4.61%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IH7OXXHP_263_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IH7OXXHP_263_empty_1.jpg
validation,3FO4IIWRJQYO_4002_empty_1.jpg,306,308,0.04613158964086317,0.7345986922306473,Distribuție slabă (4.61%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IIWRJQYO_4002_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IIWRJQYO_4002_empty_1.jpg
train,3FO4IDU7VMMJ_520499_empty_1.jpg,38,57,0.04677365574874148,0.7350802418115561,Distribuție slabă (4.68%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IDU7VMMJ_520499_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IDU7VMMJ_520499_empty_1.jpg
train,3FO4INTPSNXX_275872_empty_1.jpg,35,133,0.04712883046454763,0.7353466228484107,Distribuție slabă (4.71%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4INTPSNXX_275872_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4INTPSNXX_275872_empty_1.jpg
train,3FO4IOFGV2T3_94666_empty_1.jpg,90,123,0.04782423563301563,0.7358681767247617,Distribuție slabă (4.78%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOFGV2T3_94666_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOFGV2T3_94666_empty_1.jpg
train,3FO4IL4PES79_3476_empty_1.jpg,49,93,0.047986329942780515,0.7359897474570853,Distribuție slabă (4.80%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IL4PES79_3476_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IL4PES79_3476_empty_1.jpg
validation,3FO4IMMEF23G_421509_empty_1.jpg,26,26,0.0481201121583581,0.7360900841187685,Distribuție slabă (4.81%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IMMEF23G_421509_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IMMEF23G_421509_empty_1.jpg
train,3FO4IOESR6X6_463606_empty_1.jpg,16,105,0.2350300579564646,0.7362725434673484,Prea puține matches (16 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IOESR6X6_463606_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IOESR6X6_463606_empty_1.jpg
train,3FO4IEMODOYX_1588_empty_1.jpg,69,90,0.04843750433064997,0.7363281282479874,Distribuție slabă (4.84%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IEMODOYX_1588_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IEMODOYX_1588_empty_1.jpg
train,3FO4IPE7M5RK_251178_empty_1.jpg,82,98,0.04920410178601742,0.736903076339513,Distribuție slabă (4.92%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IPE7M5RK_251178_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IPE7M5RK_251178_empty_1.jpg
train,3FO4IDRJYUO1_358_empty_1.jpg,201,225,0.04933827647715816,0.7370037073578686,Distribuție slabă (4.93%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IDRJYUO1_358_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IDRJYUO1_358_empty_1.jpg
train,3FO4IP33W1JN_159_empty_1.jpg,29,155,0.0496673583984375,0.7372505187988281,Distribuție slabă (4.97%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IP33W1JN_159_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IP33W1JN_159_empty_1.jpg
train,3FO4IK9I8BN5_702_empty_1.jpg,91,168,0.04977832154557049,0.7373337411591778,Distribuție slabă (4.98%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IK9I8BN5_702_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IK9I8BN5_702_empty_1.jpg
test,3FO4IN6U761H_82_empty_1.jpg,17,76,0.19022460406180475,0.7376684530463535,Prea puține matches (17 < 20) | Distribuție slabă (19.02%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IN6U761H_82_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IN6U761H_82_empty_1.jpg
train,3FO4INVN45KE_365398_empty_1.jpg,26,76,0.05024353371467427,0.7376826502860057,Distribuție slabă (5.02%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4INVN45KE_365398_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4INVN45KE_365398_empty_1.jpg
